sample_id,speaker,wav_sentence_id,target_sentence_id,is_correct_target,duration_ratio,wav_path,cache_path,system,cold,latency_sec,status,verification_level,legacy_would_verify,content_verified,kana_similarity,transcript,note
correct_021,jvs001,1,1,True,1.12253,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_base,False,0.628035,pass,asr_verified,True,True,0.9,また、当時のように、古代名王と呼ばれる、主要な名王の中央に配されることも多い。,ok
correct_022,jvs001,2,2,True,1.11528,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.749402,pass,asr_verified,True,True,1.0,ニューイングランド風は、牛乳をベースとした白いクリームスープであり、ボストンクラムチャウダーとも呼ばれる。,ok
correct_023,jvs001,3,3,True,1.17292,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_base,False,0.659567,pass,asr_verified,True,True,0.97674,コンピューターゲームのメーカーや、業界団体などに関連する人物のカテゴリ。,ok
correct_024,jvs001,4,4,True,1.19217,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_004/ref_jvs001_1dc1b21560,faster_whisper_base,False,0.661085,pass,asr_verified,True,True,0.78049,サービスマネージャー導入駅のため、大島地駅から遠覚管理している。,ok
correct_025,jvs001,5,5,True,1.08169,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_005/ref_jvs001_97b65d9963,faster_whisper_base,False,0.740025,pass,asr_verified,True,True,0.94286,シルバーサーファー収益事件までに、リチアズは、チームメートとともに、国際的にスーパーヒーロー、および、有名人として認知されている。,ok
correct_026,jvs001,6,6,True,1.24214,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_006/ref_jvs001_87e6a49451,faster_whisper_base,False,0.599119,fail,mismatch,False,False,0.67742,チュレンハルトリオはベルテンベルクリオに変入された,ok
correct_027,jvs001,7,7,True,1.1194,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.660779,pass,asr_verified,True,True,0.90625,時間量生きと空間量生きで共通する処理手法は、フィルタリングによる入力信号の強化である。,ok
correct_028,jvs001,8,8,True,1.12904,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,0.66534,pass,asr_verified,True,True,0.84906,シャンチーの専用プロは、チームから支払われる給料と、体曲費を重な集入としている。,ok
correct_029,jvs001,9,9,True,1.1526,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_base,False,0.696781,fail,mismatch,False,False,0.61905,また、ネジメシは、中山方のおさめる、 侮辱を起こくとの攻撃にも参加した。,ok
correct_030,jvs001,10,10,True,1.23805,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_010/ref_jvs001_24c391d47a,faster_whisper_base,False,0.629937,pass,asr_verified,True,True,1.0,スマートフォンからフィーチャーフォンまでマルチデバイスに対応,ok
hard_wrong_001,jvs003,13,18,False,1.00056,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_base,False,0.618732,fail,mismatch,False,False,0.11321,そこへ、オーナーが新しいシェフトして、 腕木の表抜く。,ok
hard_wrong_002,jvs002,11,19,False,0.99933,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,9.984613,fail,mismatch,False,False,0.06557,軽妙者脚駄な cognition から徐くんを触れる跡りまで幅広い押しを弦力を持つ,ok
hard_wrong_003,jvs001,20,8,False,1.0008,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,0.643897,fail,mismatch,False,False,0.13208,全米パブリシアーズ教会のベストストラデジーゲームオブザイヤーを日本人として受賞。,ok
hard_wrong_004,jvs003,9,1,False,1.0019,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_base,False,0.669049,fail,mismatch,False,False,0.22,またネジメシは、中山王のおさめる、 琉球王国との高駅にも参加した。,ok
hard_wrong_005,jvs003,10,9,False,1.00377,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_base,False,0.655525,fail,mismatch,False,False,0.07143,スマートフォンからフィーチャーフォンまでマルチデバイスに対応。,ok
hard_wrong_006,jvs002,17,11,False,1.00379,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_base,False,0.649565,fail,mismatch,False,False,0.16,ただし、キャンブル遺存症の入院治療を行っている病院は、わずかである。,ok
hard_wrong_007,jvs003,11,2,False,0.99528,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.666546,fail,mismatch,False,False,0.05357,警援を射出なナレーションから、上調感が触れる方々まで幅広い表現力を持つ。,ok
hard_wrong_008,jvs002,4,20,False,1.00546,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.616215,fail,mismatch,False,False,0.15686,サービスマネージャー導入液のため、多い間地域から遠隔管理している。,ok
hard_wrong_009,jvs001,6,13,False,1.00554,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_013/ref_jvs001_708b77439b,faster_whisper_base,False,0.599119,fail,mismatch,False,False,0.0,チュレンハルトリオはベルテンベルクリオに変入された,ok
hard_wrong_010,jvs001,11,19,False,1.00593,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.632873,fail,mismatch,False,False,0.07273,経営を射出なナレーションから 上調感溢れる方々まで幅広い表現力を持つ,ok
hard_wrong_011,jvs002,3,9,False,1.00768,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_base,False,0.657669,fail,mismatch,False,False,0.02381,コンピュータゲームのメーカーや、業界団体などに関連する人物のカテゴリ。,ok
hard_wrong_012,jvs001,3,20,False,0.99203,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.659567,fail,mismatch,False,False,0.13725,コンピューターゲームのメーカーや、業界団体などに関連する人物のカテゴリ。,ok
hard_wrong_013,jvs003,11,7,False,0.99139,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.666546,fail,mismatch,False,False,0.12903,警援を射出なナレーションから、上調感が触れる方々まで幅広い表現力を持つ。,ok
hard_wrong_014,jvs002,10,16,False,1.00895,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_016/ref_jvs001_c43c761ec8,faster_whisper_base,False,0.624351,fail,mismatch,False,False,0.10256,スマートフォンからフィーチャーフォンまでマルチデバイスに対応。,ok
hard_wrong_015,jvs003,12,19,False,0.99089,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.626272,fail,mismatch,False,False,0.14545,構造は構成のタミツアーチで 強脚は石積みである,ok
hard_wrong_016,jvs003,15,11,False,1.00966,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_base,False,0.64671,fail,mismatch,False,False,0.16,一方で、協業と商業で、やねスコーは反映していた。,ok
hard_wrong_017,jvs002,12,17,False,1.00974,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_base,False,0.597257,fail,mismatch,False,False,0.19048,構造は構成の短いツアーチで 強脚は石積みである,ok
hard_wrong_018,jvs001,16,11,False,1.01024,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_base,False,0.639383,fail,mismatch,False,False,0.12,このニューサウスウェイルズ代表チームが、ワラビーズの中覚となっていく。,ok
hard_wrong_019,jvs001,4,18,False,0.98961,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_base,False,0.661085,fail,mismatch,False,False,0.13208,サービスマネージャー導入駅のため、大島地駅から遠覚管理している。,ok
hard_wrong_020,jvs003,6,12,False,0.98944,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_012/ref_jvs001_4545d3cb27,faster_whisper_base,False,0.621702,fail,mismatch,False,False,0.09091,連連ハルト量は、うるてんベルク量に変入された。,ok
hard_wrong_021,jvs001,15,17,False,0.98912,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_base,False,0.614608,fail,mismatch,False,False,0.14286,一方で、予業と商業で、リアネスコーは反映していた。,ok
hard_wrong_022,jvs002,19,2,False,0.98903,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.687486,fail,mismatch,False,False,0.07143,ベルガートは前のベディゲームウーファーパークには、戦争と断圧の技術者のための記念日が立っている。,ok
hard_wrong_023,jvs001,10,12,False,0.98897,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_012/ref_jvs001_4545d3cb27,faster_whisper_base,False,0.629937,fail,mismatch,False,False,0.06061,スマートフォンからフィーチャーフォンまでマルチデバイスに対応,ok
hard_wrong_024,jvs001,19,7,False,1.01142,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.816077,fail,mismatch,False,False,0.1129,ベルガートを前の、ベリゲンウーファーパークには、戦争と断圧の技術者のための記念品が立っている。,ok
hard_wrong_025,jvs001,11,8,False,0.98844,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,0.632873,fail,mismatch,False,False,0.07547,経営を射出なナレーションから 上調感溢れる方々まで幅広い表現力を持つ,ok
hard_wrong_026,jvs001,13,17,False,1.01192,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_base,False,0.698184,fail,mismatch,False,False,0.07143,そこへオーナーが新しいセフトして 腕基地の表抜を真似く,ok
hard_wrong_027,jvs002,18,8,False,1.01267,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,0.695092,fail,mismatch,False,False,0.11321,他のメジャーなディストリビューションに比べ、 セキュリティ上の問題の修正が遅い場合もある。,ok
hard_wrong_028,jvs001,12,20,False,0.98706,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.62971,fail,mismatch,False,False,0.11765,構造は構成のタイイツアーチで 強客は石積みである,ok
hard_wrong_029,jvs001,4,20,False,1.01423,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.661085,fail,mismatch,False,False,0.15686,サービスマネージャー導入駅のため、大島地駅から遠覚管理している。,ok
hard_wrong_030,jvs001,8,7,False,1.01437,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.66534,fail,mismatch,False,False,0.16129,シャンチーの専用プロは、チームから支払われる給料と、体曲費を重な集入としている。,ok
hard_wrong_031,jvs001,6,15,False,0.98543,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_015/ref_jvs001_5228063f1c,faster_whisper_base,False,0.599119,fail,mismatch,False,False,0.09091,チュレンハルトリオはベルテンベルクリオに変入された,ok
hard_wrong_032,jvs002,19,7,False,0.98517,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.687486,fail,mismatch,False,False,0.1129,ベルガートは前のベディゲームウーファーパークには、戦争と断圧の技術者のための記念日が立っている。,ok
hard_wrong_033,jvs001,19,2,False,1.01539,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.816077,fail,mismatch,False,False,0.07143,ベルガートを前の、ベリゲンウーファーパークには、戦争と断圧の技術者のための記念品が立っている。,ok
hard_wrong_034,jvs001,18,1,False,0.98436,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_base,False,0.696392,fail,mismatch,False,False,0.15385,他のメジャーなディストリビューションに比べ、 セキュリティ上の問題の修正が遅い場合もある。,ok
hard_wrong_035,jvs002,20,19,False,0.98418,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.686518,fail,mismatch,False,False,0.07273,前米パブリッシャーズ教会のベストストラテジーゲームオブザイヤーを日本人として受賞。,ok
hard_wrong_036,jvs003,6,3,False,0.98362,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_base,False,0.621702,fail,mismatch,False,False,0.07143,連連ハルト量は、うるてんベルク量に変入された。,ok
hard_wrong_037,jvs001,10,3,False,0.98316,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_base,False,0.629937,fail,mismatch,False,False,0.11905,スマートフォンからフィーチャーフォンまでマルチデバイスに対応,ok
hard_wrong_038,jvs003,3,18,False,1.01694,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_base,False,0.711357,fail,mismatch,False,False,0.07547,コンピューターゲームのメーカーや、教会団体などに関連する人物のカテゴリ。,ok
hard_wrong_039,jvs002,13,17,False,0.98295,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_base,False,0.64511,fail,mismatch,False,False,0.07143,そこへオーナーが新しいシェフとして、うでききのひょぬくをまねく。,ok
hard_wrong_040,jvs001,12,11,False,1.01743,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_base,False,0.62971,fail,mismatch,False,False,0.12,構造は構成のタイイツアーチで 強客は石積みである,ok
hard_wrong_041,jvs003,17,19,False,0.98196,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.697997,fail,mismatch,False,False,0.12727,ただし、ギャンブル遺存症の入院治療を行っている病院は、わずかである。,ok
hard_wrong_042,jvs002,11,8,False,0.98195,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,9.984613,fail,mismatch,False,False,0.09836,軽妙者脚駄な cognition から徐くんを触れる跡りまで幅広い押しを弦力を持つ,ok
hard_wrong_043,jvs001,8,2,False,1.01835,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.66534,fail,mismatch,False,False,0.10714,シャンチーの専用プロは、チームから支払われる給料と、体曲費を重な集入としている。,ok
hard_wrong_044,jvs002,16,9,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_base,False,0.774981,fail,mismatch,False,False,0.09524,このニューサウスウェイルズ代表チームが、ワラビーズの中覚となっていく。,ok
hard_wrong_045,jvs001,20,19,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.643897,fail,mismatch,False,False,0.07273,全米パブリシアーズ教会のベストストラデジーゲームオブザイヤーを日本人として受賞。,ok
hard_wrong_046,jvs002,4,18,False,0.98106,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_base,False,0.616215,fail,mismatch,False,False,0.15094,サービスマネージャー導入液のため、多い間地域から遠隔管理している。,ok
hard_wrong_047,jvs001,16,20,False,0.98008,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.639383,fail,mismatch,False,False,0.15686,このニューサウスウェイルズ代表チームが、ワラビーズの中覚となっていく。,ok
hard_wrong_048,jvs002,2,7,False,1.02009,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.746928,fail,mismatch,False,False,0.12903,ニューニングランド風は牛乳をベースとした白いクリームスープであり、ボストンクラムチャウダーとも呼ばれる。,ok
