condition,sentence_id,user_speaker,layer,strategy,reference_count,distance
native_leave_one_speaker_out,14,jvs001,18,trimmed_mean,3,0.215817
native_leave_one_speaker_out,14,jvs001,18,nearest,3,0.18522
native_leave_one_speaker_out,14,jvs001,18,top_k_mean,3,0.20055
wrong_target,14,jvs005_other_sentence,18,median,3,0.43975
native_leave_one_speaker_out,14,jvs001,24,mean,3,0.211072
native_leave_one_speaker_out,14,jvs001,24,median,3,0.208764
native_leave_one_speaker_out,14,jvs001,24,trimmed_mean,3,0.211072
native_leave_one_speaker_out,14,jvs001,24,nearest,3,0.18131
native_leave_one_speaker_out,14,jvs001,24,top_k_mean,3,0.195037
wrong_target,14,jvs005_other_sentence,24,median,3,0.7097
native_leave_one_speaker_out,14,jvs002,6,mean,3,0.260013
native_leave_one_speaker_out,14,jvs002,6,median,3,0.256477
native_leave_one_speaker_out,14,jvs002,6,trimmed_mean,3,0.260013
native_leave_one_speaker_out,14,jvs002,6,nearest,3,0.252026
native_leave_one_speaker_out,14,jvs002,6,top_k_mean,3,0.254251
wrong_target,14,jvs005_other_sentence,6,median,3,0.537955
native_leave_one_speaker_out,14,jvs002,12,mean,3,0.215802
native_leave_one_speaker_out,14,jvs002,12,median,3,0.213752
native_leave_one_speaker_out,14,jvs002,12,trimmed_mean,3,0.215802
native_leave_one_speaker_out,14,jvs002,12,nearest,3,0.196568
native_leave_one_speaker_out,14,jvs002,12,top_k_mean,3,0.20516
wrong_target,14,jvs005_other_sentence,12,median,3,0.504009
native_leave_one_speaker_out,14,jvs002,18,mean,3,0.208284
native_leave_one_speaker_out,14,jvs002,18,median,3,0.21588
native_leave_one_speaker_out,14,jvs002,18,trimmed_mean,3,0.208284
native_leave_one_speaker_out,14,jvs002,18,nearest,3,0.171746
native_leave_one_speaker_out,14,jvs002,18,top_k_mean,3,0.193813
wrong_target,14,jvs005_other_sentence,18,median,3,0.443907
native_leave_one_speaker_out,14,jvs002,24,mean,3,0.198505
native_leave_one_speaker_out,14,jvs002,24,median,3,0.208764
native_leave_one_speaker_out,14,jvs002,24,trimmed_mean,3,0.198505
native_leave_one_speaker_out,14,jvs002,24,nearest,3,0.165769
native_leave_one_speaker_out,14,jvs002,24,top_k_mean,3,0.187266
wrong_target,14,jvs005_other_sentence,24,median,3,0.699889
native_leave_one_speaker_out,14,jvs003,6,mean,3,0.263899
native_leave_one_speaker_out,14,jvs003,6,median,3,0.256477
native_leave_one_speaker_out,14,jvs003,6,trimmed_mean,3,0.263899
native_leave_one_speaker_out,14,jvs003,6,nearest,3,0.216733
native_leave_one_speaker_out,14,jvs003,6,top_k_mean,3,0.236605
wrong_target,14,jvs005_other_sentence,6,median,3,0.55393
native_leave_one_speaker_out,14,jvs003,12,mean,3,0.210252
native_leave_one_speaker_out,14,jvs003,12,median,3,0.196568
native_leave_one_speaker_out,14,jvs003,12,trimmed_mean,3,0.210252
native_leave_one_speaker_out,14,jvs003,12,nearest,3,0.184357
native_leave_one_speaker_out,14,jvs003,12,top_k_mean,3,0.190463
wrong_target,14,jvs005_other_sentence,12,median,3,0.510309
native_leave_one_speaker_out,14,jvs003,18,mean,3,0.200949
native_leave_one_speaker_out,14,jvs003,18,median,3,0.18522
native_leave_one_speaker_out,14,jvs003,18,trimmed_mean,3,0.200949
native_leave_one_speaker_out,14,jvs003,18,nearest,3,0.171746
native_leave_one_speaker_out,14,jvs003,18,top_k_mean,3,0.178483
wrong_target,14,jvs005_other_sentence,18,median,3,0.443907
native_leave_one_speaker_out,14,jvs003,24,mean,3,0.195761
native_leave_one_speaker_out,14,jvs003,24,median,3,0.18131
native_leave_one_speaker_out,14,jvs003,24,trimmed_mean,3,0.195761
native_leave_one_speaker_out,14,jvs003,24,nearest,3,0.165769
native_leave_one_speaker_out,14,jvs003,24,top_k_mean,3,0.173539
wrong_target,14,jvs005_other_sentence,24,median,3,0.7097
native_leave_one_speaker_out,14,jvs004,6,mean,3,0.302923
native_leave_one_speaker_out,14,jvs004,6,median,3,0.318489
native_leave_one_speaker_out,14,jvs004,6,trimmed_mean,3,0.302923
native_leave_one_speaker_out,14,jvs004,6,nearest,3,0.271537
native_leave_one_speaker_out,14,jvs004,6,top_k_mean,3,0.295013
wrong_target,14,jvs005_other_sentence,6,median,3,0.537955
native_leave_one_speaker_out,14,jvs004,12,mean,3,0.246079
native_leave_one_speaker_out,14,jvs004,12,median,3,0.24983
native_leave_one_speaker_out,14,jvs004,12,trimmed_mean,3,0.246079
native_leave_one_speaker_out,14,jvs004,12,nearest,3,0.237087
native_leave_one_speaker_out,14,jvs004,12,top_k_mean,3,0.243458
wrong_target,14,jvs005_other_sentence,12,median,3,0.510309
native_leave_one_speaker_out,14,jvs004,18,mean,3,0.243152
native_leave_one_speaker_out,14,jvs004,18,median,3,0.24588
native_leave_one_speaker_out,14,jvs004,18,trimmed_mean,3,0.243152
native_leave_one_speaker_out,14,jvs004,18,nearest,3,0.237226
native_leave_one_speaker_out,14,jvs004,18,top_k_mean,3,0.241553
wrong_target,14,jvs005_other_sentence,18,median,3,0.43975
native_leave_one_speaker_out,14,jvs004,24,mean,3,0.234778
native_leave_one_speaker_out,14,jvs004,24,median,3,0.240206
native_leave_one_speaker_out,14,jvs004,24,trimmed_mean,3,0.234778
native_leave_one_speaker_out,14,jvs004,24,nearest,3,0.220983
native_leave_one_speaker_out,14,jvs004,24,top_k_mean,3,0.230594
wrong_target,14,jvs005_other_sentence,24,median,3,0.699889
native_leave_one_speaker_out,15,jvs001,6,mean,3,0.288437
native_leave_one_speaker_out,15,jvs001,6,median,3,0.278725
native_leave_one_speaker_out,15,jvs001,6,trimmed_mean,3,0.288437
native_leave_one_speaker_out,15,jvs001,6,nearest,3,0.249289
native_leave_one_speaker_out,15,jvs001,6,top_k_mean,3,0.264007
wrong_target,15,jvs005_other_sentence,6,median,3,0.528071
native_leave_one_speaker_out,15,jvs001,12,mean,3,0.220899
native_leave_one_speaker_out,15,jvs001,12,median,3,0.214427
native_leave_one_speaker_out,15,jvs001,12,trimmed_mean,3,0.220899
native_leave_one_speaker_out,15,jvs001,12,nearest,3,0.198079
native_leave_one_speaker_out,15,jvs001,12,top_k_mean,3,0.206253
wrong_target,15,jvs005_other_sentence,12,median,3,0.498247
native_leave_one_speaker_out,15,jvs001,18,mean,3,0.175609
native_leave_one_speaker_out,15,jvs001,18,median,3,0.160384
native_leave_one_speaker_out,15,jvs001,18,trimmed_mean,3,0.175609
native_leave_one_speaker_out,15,jvs001,18,nearest,3,0.157834
native_leave_one_speaker_out,15,jvs001,18,top_k_mean,3,0.159109
wrong_target,15,jvs005_other_sentence,18,median,3,0.429064
native_leave_one_speaker_out,15,jvs001,24,mean,3,0.222112
native_leave_one_speaker_out,15,jvs001,24,median,3,0.208696
native_leave_one_speaker_out,15,jvs001,24,trimmed_mean,3,0.222112
native_leave_one_speaker_out,15,jvs001,24,nearest,3,0.206254
native_leave_one_speaker_out,15,jvs001,24,top_k_mean,3,0.207475
wrong_target,15,jvs005_other_sentence,24,median,3,0.695195
native_leave_one_speaker_out,15,jvs002,6,mean,3,0.281857
native_leave_one_speaker_out,15,jvs002,6,median,3,0.278725
native_leave_one_speaker_out,15,jvs002,6,trimmed_mean,3,0.281857
native_leave_one_speaker_out,15,jvs002,6,nearest,3,0.271784
native_leave_one_speaker_out,15,jvs002,6,top_k_mean,3,0.275254
wrong_target,15,jvs005_other_sentence,6,median,3,0.532226
native_leave_one_speaker_out,15,jvs002,12,mean,3,0.223048
native_leave_one_speaker_out,15,jvs002,12,median,3,0.220437
native_leave_one_speaker_out,15,jvs002,12,trimmed_mean,3,0.223048
native_leave_one_speaker_out,15,jvs002,12,nearest,3,0.214427
native_leave_one_speaker_out,15,jvs002,12,top_k_mean,3,0.217432
wrong_target,15,jvs005_other_sentence,12,median,3,0.486045
native_leave_one_speaker_out,15,jvs002,18,mean,3,0.17897
native_leave_one_speaker_out,15,jvs002,18,median,3,0.171314
native_leave_one_speaker_out,15,jvs002,18,trimmed_mean,3,0.17897
native_leave_one_speaker_out,15,jvs002,18,nearest,3,0.160384
native_leave_one_speaker_out,15,jvs002,18,top_k_mean,3,0.165849
wrong_target,15,jvs005_other_sentence,18,median,3,0.429064
native_leave_one_speaker_out,15,jvs002,24,mean,3,0.228594
native_leave_one_speaker_out,15,jvs002,24,median,3,0.219358
native_leave_one_speaker_out,15,jvs002,24,trimmed_mean,3,0.228594
native_leave_one_speaker_out,15,jvs002,24,nearest,3,0.208696
native_leave_one_speaker_out,15,jvs002,24,top_k_mean,3,0.214027
wrong_target,15,jvs005_other_sentence,24,median,3,0.695195
native_leave_one_speaker_out,15,jvs003,6,mean,3,0.278887
native_leave_one_speaker_out,15,jvs003,6,median,3,0.271784
native_leave_one_speaker_out,15,jvs003,6,trimmed_mean,3,0.278887
native_leave_one_speaker_out,15,jvs003,6,nearest,3,0.249289
native_leave_one_speaker_out,15,jvs003,6,top_k_mean,3,0.260536
wrong_target,15,jvs005_other_sentence,6,median,3,0.532226
native_leave_one_speaker_out,15,jvs003,12,mean,3,0.218914
native_leave_one_speaker_out,15,jvs003,12,median,3,0.220437
native_leave_one_speaker_out,15,jvs003,12,trimmed_mean,3,0.218914
native_leave_one_speaker_out,15,jvs003,12,nearest,3,0.198079
native_leave_one_speaker_out,15,jvs003,12,top_k_mean,3,0.209258
wrong_target,15,jvs005_other_sentence,12,median,3,0.498247
native_leave_one_speaker_out,15,jvs003,18,mean,3,0.175062
native_leave_one_speaker_out,15,jvs003,18,median,3,0.171314
native_leave_one_speaker_out,15,jvs003,18,trimmed_mean,3,0.175062
native_leave_one_speaker_out,15,jvs003,18,nearest,3,0.157834
native_leave_one_speaker_out,15,jvs003,18,top_k_mean,3,0.164574
wrong_target,15,jvs005_other_sentence,18,median,3,0.426789
native_leave_one_speaker_out,15,jvs003,24,mean,3,0.238035
native_leave_one_speaker_out,15,jvs003,24,median,3,0.250123
native_leave_one_speaker_out,15,jvs003,24,trimmed_mean,3,0.238035
native_leave_one_speaker_out,15,jvs003,24,nearest,3,0.206254
native_leave_one_speaker_out,15,jvs003,24,top_k_mean,3,0.228188
wrong_target,15,jvs005_other_sentence,24,median,3,0.675774
native_leave_one_speaker_out,15,jvs004,6,mean,3,0.315982
native_leave_one_speaker_out,15,jvs004,6,median,3,0.315589
native_leave_one_speaker_out,15,jvs004,6,trimmed_mean,3,0.315982
native_leave_one_speaker_out,15,jvs004,6,nearest,3,0.295062
native_leave_one_speaker_out,15,jvs004,6,top_k_mean,3,0.305325
wrong_target,15,jvs005_other_sentence,6,median,3,0.528071
native_leave_one_speaker_out,15,jvs004,12,mean,3,0.240898
native_leave_one_speaker_out,15,jvs004,12,median,3,0.238224
native_leave_one_speaker_out,15,jvs004,12,trimmed_mean,3,0.240898
native_leave_one_speaker_out,15,jvs004,12,nearest,3,0.234279
native_leave_one_speaker_out,15,jvs004,12,top_k_mean,3,0.236252
wrong_target,15,jvs005_other_sentence,12,median,3,0.486045
native_leave_one_speaker_out,15,jvs004,18,mean,3,0.203287
native_leave_one_speaker_out,15,jvs004,18,median,3,0.205213
native_leave_one_speaker_out,15,jvs004,18,trimmed_mean,3,0.203287
native_leave_one_speaker_out,15,jvs004,18,nearest,3,0.196038
native_leave_one_speaker_out,15,jvs004,18,top_k_mean,3,0.200626
wrong_target,15,jvs005_other_sentence,18,median,3,0.426789
native_leave_one_speaker_out,15,jvs004,24,mean,3,0.240289
native_leave_one_speaker_out,15,jvs004,24,median,3,0.250123
native_leave_one_speaker_out,15,jvs004,24,trimmed_mean,3,0.240289
native_leave_one_speaker_out,15,jvs004,24,nearest,3,0.219358
native_leave_one_speaker_out,15,jvs004,24,top_k_mean,3,0.23474
wrong_target,15,jvs005_other_sentence,24,median,3,0.675774
native_leave_one_speaker_out,16,jvs001,6,mean,3,0.288707
native_leave_one_speaker_out,16,jvs001,6,median,3,0.271832
native_leave_one_speaker_out,16,jvs001,6,trimmed_mean,3,0.288707
native_leave_one_speaker_out,16,jvs001,6,nearest,3,0.258999
native_leave_one_speaker_out,16,jvs001,6,top_k_mean,3,0.265415
wrong_target,16,jvs005_other_sentence,6,median,3,0.497902
native_leave_one_speaker_out,16,jvs001,12,mean,3,0.226496
native_leave_one_speaker_out,16,jvs001,12,median,3,0.213904
native_leave_one_speaker_out,16,jvs001,12,trimmed_mean,3,0.226496
native_leave_one_speaker_out,16,jvs001,12,nearest,3,0.204909
native_leave_one_speaker_out,16,jvs001,12,top_k_mean,3,0.209407
wrong_target,16,jvs005_other_sentence,12,median,3,0.464919
native_leave_one_speaker_out,16,jvs001,18,mean,3,0.182455
native_leave_one_speaker_out,16,jvs001,18,median,3,0.173798
native_leave_one_speaker_out,16,jvs001,18,trimmed_mean,3,0.182455
native_leave_one_speaker_out,16,jvs001,18,nearest,3,0.165366
native_leave_one_speaker_out,16,jvs001,18,top_k_mean,3,0.169582
wrong_target,16,jvs005_other_sentence,18,median,3,0.438158
native_leave_one_speaker_out,16,jvs001,24,mean,3,0.215029
native_leave_one_speaker_out,16,jvs001,24,median,3,0.205261
native_leave_one_speaker_out,16,jvs001,24,trimmed_mean,3,0.215029
native_leave_one_speaker_out,16,jvs001,24,nearest,3,0.185685
native_leave_one_speaker_out,16,jvs001,24,top_k_mean,3,0.195473
wrong_target,16,jvs005_other_sentence,24,median,3,0.711147
native_leave_one_speaker_out,16,jvs002,6,mean,3,0.276718
native_leave_one_speaker_out,16,jvs002,6,median,3,0.271832
native_leave_one_speaker_out,16,jvs002,6,trimmed_mean,3,0.276718
native_leave_one_speaker_out,16,jvs002,6,nearest,3,0.271388
native_leave_one_speaker_out,16,jvs002,6,top_k_mean,3,0.27161
wrong_target,16,jvs005_other_sentence,6,median,3,0.478104
native_leave_one_speaker_out,16,jvs002,12,mean,3,0.216361
native_leave_one_speaker_out,16,jvs002,12,median,3,0.213904
native_leave_one_speaker_out,16,jvs002,12,trimmed_mean,3,0.216361
native_leave_one_speaker_out,16,jvs002,12,nearest,3,0.21172
native_leave_one_speaker_out,16,jvs002,12,top_k_mean,3,0.212812
wrong_target,16,jvs005_other_sentence,12,median,3,0.464919
native_leave_one_speaker_out,16,jvs002,18,mean,3,0.175418
native_leave_one_speaker_out,16,jvs002,18,median,3,0.173798
native_leave_one_speaker_out,16,jvs002,18,trimmed_mean,3,0.175418
native_leave_one_speaker_out,16,jvs002,18,nearest,3,0.170671
native_leave_one_speaker_out,16,jvs002,18,top_k_mean,3,0.172234
wrong_target,16,jvs005_other_sentence,18,median,3,0.438761
native_leave_one_speaker_out,16,jvs002,24,mean,3,0.206919
native_leave_one_speaker_out,16,jvs002,24,median,3,0.215621
native_leave_one_speaker_out,16,jvs002,24,trimmed_mean,3,0.206919
native_leave_one_speaker_out,16,jvs002,24,nearest,3,0.185685
native_leave_one_speaker_out,16,jvs002,24,top_k_mean,3,0.200653
wrong_target,16,jvs005_other_sentence,24,median,3,0.708752
native_leave_one_speaker_out,16,jvs003,6,mean,3,0.287247
native_leave_one_speaker_out,16,jvs003,6,median,3,0.271388
native_leave_one_speaker_out,16,jvs003,6,trimmed_mean,3,0.287247
native_leave_one_speaker_out,16,jvs003,6,nearest,3,0.258999
native_leave_one_speaker_out,16,jvs003,6,top_k_mean,3,0.265193
wrong_target,16,jvs005_other_sentence,6,median,3,0.497902
native_leave_one_speaker_out,16,jvs003,12,mean,3,0.223712
native_leave_one_speaker_out,16,jvs003,12,median,3,0.21172
native_leave_one_speaker_out,16,jvs003,12,trimmed_mean,3,0.223712
native_leave_one_speaker_out,16,jvs003,12,nearest,3,0.204909
native_leave_one_speaker_out,16,jvs003,12,top_k_mean,3,0.208315
wrong_target,16,jvs005_other_sentence,12,median,3,0.530655
native_leave_one_speaker_out,16,jvs003,18,mean,3,0.178267
native_leave_one_speaker_out,16,jvs003,18,median,3,0.170671
native_leave_one_speaker_out,16,jvs003,18,trimmed_mean,3,0.178267
native_leave_one_speaker_out,16,jvs003,18,nearest,3,0.165366
native_leave_one_speaker_out,16,jvs003,18,top_k_mean,3,0.168019
wrong_target,16,jvs005_other_sentence,18,median,3,0.438761
native_leave_one_speaker_out,16,jvs003,24,mean,3,0.221615
native_leave_one_speaker_out,16,jvs003,24,median,3,0.215621
native_leave_one_speaker_out,16,jvs003,24,trimmed_mean,3,0.221615
native_leave_one_speaker_out,16,jvs003,24,nearest,3,0.205261
native_leave_one_speaker_out,16,jvs003,24,top_k_mean,3,0.210441
wrong_target,16,jvs005_other_sentence,24,median,3,0.711147
native_leave_one_speaker_out,16,jvs004,6,mean,3,0.31786
native_leave_one_speaker_out,16,jvs004,6,median,3,0.331354
native_leave_one_speaker_out,16,jvs004,6,trimmed_mean,3,0.31786
native_leave_one_speaker_out,16,jvs004,6,nearest,3,0.286934
native_leave_one_speaker_out,16,jvs004,6,top_k_mean,3,0.309144
wrong_target,16,jvs005_other_sentence,6,median,3,0.478104
native_leave_one_speaker_out,16,jvs004,12,mean,3,0.246214
native_leave_one_speaker_out,16,jvs004,12,median,3,0.254506
native_leave_one_speaker_out,16,jvs004,12,trimmed_mean,3,0.246214
native_leave_one_speaker_out,16,jvs004,12,nearest,3,0.223459
native_leave_one_speaker_out,16,jvs004,12,top_k_mean,3,0.238982
wrong_target,16,jvs005_other_sentence,12,median,3,0.530655
native_leave_one_speaker_out,16,jvs004,18,mean,3,0.196249
native_leave_one_speaker_out,16,jvs004,18,median,3,0.198763
native_leave_one_speaker_out,16,jvs004,18,trimmed_mean,3,0.196249
native_leave_one_speaker_out,16,jvs004,18,nearest,3,0.181784
native_leave_one_speaker_out,16,jvs004,18,top_k_mean,3,0.190274
wrong_target,16,jvs005_other_sentence,18,median,3,0.438158
native_leave_one_speaker_out,16,jvs004,24,mean,3,0.239186
native_leave_one_speaker_out,16,jvs004,24,median,3,0.243964
native_leave_one_speaker_out,16,jvs004,24,trimmed_mean,3,0.239186
native_leave_one_speaker_out,16,jvs004,24,nearest,3,0.219451
native_leave_one_speaker_out,16,jvs004,24,top_k_mean,3,0.231707
wrong_target,16,jvs005_other_sentence,24,median,3,0.708752
native_leave_one_speaker_out,17,jvs001,6,mean,3,0.299931
native_leave_one_speaker_out,17,jvs001,6,median,3,0.278297
native_leave_one_speaker_out,17,jvs001,6,trimmed_mean,3,0.299931
native_leave_one_speaker_out,17,jvs001,6,nearest,3,0.263857
native_leave_one_speaker_out,17,jvs001,6,top_k_mean,3,0.271077
wrong_target,17,jvs005_other_sentence,6,median,3,0.551588
native_leave_one_speaker_out,17,jvs001,12,mean,3,0.231233
native_leave_one_speaker_out,17,jvs001,12,median,3,0.213904
native_leave_one_speaker_out,17,jvs001,12,trimmed_mean,3,0.231233
native_leave_one_speaker_out,17,jvs001,12,nearest,3,0.213863
native_leave_one_speaker_out,17,jvs001,12,top_k_mean,3,0.213884
wrong_target,17,jvs005_other_sentence,12,median,3,0.519726
native_leave_one_speaker_out,17,jvs001,18,mean,3,0.187011
native_leave_one_speaker_out,17,jvs001,18,median,3,0.17704
native_leave_one_speaker_out,17,jvs001,18,trimmed_mean,3,0.187011
native_leave_one_speaker_out,17,jvs001,18,nearest,3,0.174138
native_leave_one_speaker_out,17,jvs001,18,top_k_mean,3,0.175589
wrong_target,17,jvs005_other_sentence,18,median,3,0.443607
native_leave_one_speaker_out,17,jvs001,24,mean,3,0.230896
native_leave_one_speaker_out,17,jvs001,24,median,3,0.215875
native_leave_one_speaker_out,17,jvs001,24,trimmed_mean,3,0.230896
native_leave_one_speaker_out,17,jvs001,24,nearest,3,0.213653
native_leave_one_speaker_out,17,jvs001,24,top_k_mean,3,0.214764
wrong_target,17,jvs005_other_sentence,24,median,3,0.714018
native_leave_one_speaker_out,17,jvs002,6,mean,3,0.281477
native_leave_one_speaker_out,17,jvs002,6,median,3,0.278297
native_leave_one_speaker_out,17,jvs002,6,trimmed_mean,3,0.281477
native_leave_one_speaker_out,17,jvs002,6,nearest,3,0.274858
native_leave_one_speaker_out,17,jvs002,6,top_k_mean,3,0.276578
wrong_target,17,jvs005_other_sentence,6,median,3,0.577615
native_leave_one_speaker_out,17,jvs002,12,mean,3,0.221242
native_leave_one_speaker_out,17,jvs002,12,median,3,0.223428
native_leave_one_speaker_out,17,jvs002,12,trimmed_mean,3,0.221242
native_leave_one_speaker_out,17,jvs002,12,nearest,3,0.213904
native_leave_one_speaker_out,17,jvs002,12,top_k_mean,3,0.218666
wrong_target,17,jvs005_other_sentence,12,median,3,0.529015
native_leave_one_speaker_out,17,jvs002,18,mean,3,0.181805
native_leave_one_speaker_out,17,jvs002,18,median,3,0.180032
native_leave_one_speaker_out,17,jvs002,18,trimmed_mean,3,0.181805
native_leave_one_speaker_out,17,jvs002,18,nearest,3,0.174138
native_leave_one_speaker_out,17,jvs002,18,top_k_mean,3,0.177085
wrong_target,17,jvs005_other_sentence,18,median,3,0.444997
native_leave_one_speaker_out,17,jvs002,24,mean,3,0.233537
native_leave_one_speaker_out,17,jvs002,24,median,3,0.221399
native_leave_one_speaker_out,17,jvs002,24,trimmed_mean,3,0.233537
native_leave_one_speaker_out,17,jvs002,24,nearest,3,0.213653
native_leave_one_speaker_out,17,jvs002,24,top_k_mean,3,0.217526
wrong_target,17,jvs005_other_sentence,24,median,3,0.710917
native_leave_one_speaker_out,17,jvs003,6,mean,3,0.289646
native_leave_one_speaker_out,17,jvs003,6,median,3,0.274858
native_leave_one_speaker_out,17,jvs003,6,trimmed_mean,3,0.289646
native_leave_one_speaker_out,17,jvs003,6,nearest,3,0.263857
native_leave_one_speaker_out,17,jvs003,6,top_k_mean,3,0.269358
wrong_target,17,jvs005_other_sentence,6,median,3,0.577615
native_leave_one_speaker_out,17,jvs003,12,mean,3,0.231397
native_leave_one_speaker_out,17,jvs003,12,median,3,0.223428
native_leave_one_speaker_out,17,jvs003,12,trimmed_mean,3,0.231397
native_leave_one_speaker_out,17,jvs003,12,nearest,3,0.213863
native_leave_one_speaker_out,17,jvs003,12,top_k_mean,3,0.218646
wrong_target,17,jvs005_other_sentence,12,median,3,0.529015
native_leave_one_speaker_out,17,jvs003,18,mean,3,0.190939
native_leave_one_speaker_out,17,jvs003,18,median,3,0.191244
native_leave_one_speaker_out,17,jvs003,18,trimmed_mean,3,0.190939
native_leave_one_speaker_out,17,jvs003,18,nearest,3,0.17704
native_leave_one_speaker_out,17,jvs003,18,top_k_mean,3,0.184142
wrong_target,17,jvs005_other_sentence,18,median,3,0.444997
native_leave_one_speaker_out,17,jvs003,24,mean,3,0.243056
native_leave_one_speaker_out,17,jvs003,24,median,3,0.247733
native_leave_one_speaker_out,17,jvs003,24,trimmed_mean,3,0.243056
native_leave_one_speaker_out,17,jvs003,24,nearest,3,0.215875
native_leave_one_speaker_out,17,jvs003,24,top_k_mean,3,0.231804
wrong_target,17,jvs005_other_sentence,24,median,3,0.714018
native_leave_one_speaker_out,17,jvs004,6,mean,3,0.326378
native_leave_one_speaker_out,17,jvs004,6,median,3,0.330221
native_leave_one_speaker_out,17,jvs004,6,trimmed_mean,3,0.326378
native_leave_one_speaker_out,17,jvs004,6,nearest,3,0.291274
native_leave_one_speaker_out,17,jvs004,6,top_k_mean,3,0.310748
wrong_target,17,jvs005_other_sentence,6,median,3,0.551588
native_leave_one_speaker_out,17,jvs004,12,mean,3,0.249742
native_leave_one_speaker_out,17,jvs004,12,median,3,0.2569
native_leave_one_speaker_out,17,jvs004,12,trimmed_mean,3,0.249742
native_leave_one_speaker_out,17,jvs004,12,nearest,3,0.226395
native_leave_one_speaker_out,17,jvs004,12,top_k_mean,3,0.241647
wrong_target,17,jvs005_other_sentence,12,median,3,0.519726
native_leave_one_speaker_out,17,jvs004,18,mean,3,0.19814
native_leave_one_speaker_out,17,jvs004,18,median,3,0.204533
native_leave_one_speaker_out,17,jvs004,18,trimmed_mean,3,0.19814
native_leave_one_speaker_out,17,jvs004,18,nearest,3,0.180032
native_leave_one_speaker_out,17,jvs004,18,top_k_mean,3,0.192283
wrong_target,17,jvs005_other_sentence,18,median,3,0.443607
native_leave_one_speaker_out,17,jvs004,24,mean,3,0.244097
native_leave_one_speaker_out,17,jvs004,24,median,3,0.247733
native_leave_one_speaker_out,17,jvs004,24,trimmed_mean,3,0.244097
native_leave_one_speaker_out,17,jvs004,24,nearest,3,0.221399
native_leave_one_speaker_out,17,jvs004,24,top_k_mean,3,0.234566
wrong_target,17,jvs005_other_sentence,24,median,3,0.710917
native_leave_one_speaker_out,18,jvs001,6,mean,3,0.292259
native_leave_one_speaker_out,18,jvs001,6,median,3,0.270036
native_leave_one_speaker_out,18,jvs001,6,trimmed_mean,3,0.292259
native_leave_one_speaker_out,18,jvs001,6,nearest,3,0.264043
native_leave_one_speaker_out,18,jvs001,6,top_k_mean,3,0.267039
wrong_target,18,jvs005_other_sentence,6,median,3,0.555486
native_leave_one_speaker_out,18,jvs001,12,mean,3,0.223808
native_leave_one_speaker_out,18,jvs001,12,median,3,0.207038
native_leave_one_speaker_out,18,jvs001,12,trimmed_mean,3,0.223808
native_leave_one_speaker_out,18,jvs001,12,nearest,3,0.206498
native_leave_one_speaker_out,18,jvs001,12,top_k_mean,3,0.206768
wrong_target,18,jvs005_other_sentence,12,median,3,0.49879
native_leave_one_speaker_out,18,jvs001,18,mean,3,0.173504
native_leave_one_speaker_out,18,jvs001,18,median,3,0.15735
native_leave_one_speaker_out,18,jvs001,18,trimmed_mean,3,0.173504
native_leave_one_speaker_out,18,jvs001,18,nearest,3,0.157174
native_leave_one_speaker_out,18,jvs001,18,top_k_mean,3,0.157262
wrong_target,18,jvs005_other_sentence,18,median,3,0.427259
native_leave_one_speaker_out,18,jvs001,24,mean,3,0.216059
native_leave_one_speaker_out,18,jvs001,24,median,3,0.202017
native_leave_one_speaker_out,18,jvs001,24,trimmed_mean,3,0.216059
native_leave_one_speaker_out,18,jvs001,24,nearest,3,0.183801
native_leave_one_speaker_out,18,jvs001,24,top_k_mean,3,0.192909
wrong_target,18,jvs005_other_sentence,24,median,3,0.669828
native_leave_one_speaker_out,18,jvs002,6,mean,3,0.277707
native_leave_one_speaker_out,18,jvs002,6,median,3,0.278536
native_leave_one_speaker_out,18,jvs002,6,trimmed_mean,3,0.277707
native_leave_one_speaker_out,18,jvs002,6,nearest,3,0.270036
native_leave_one_speaker_out,18,jvs002,6,top_k_mean,3,0.274286
wrong_target,18,jvs005_other_sentence,6,median,3,0.539466
native_leave_one_speaker_out,18,jvs002,12,mean,3,0.210728
native_leave_one_speaker_out,18,jvs002,12,median,3,0.212015
native_leave_one_speaker_out,18,jvs002,12,trimmed_mean,3,0.210728
native_leave_one_speaker_out,18,jvs002,12,nearest,3,0.206498
native_leave_one_speaker_out,18,jvs002,12,top_k_mean,3,0.209257
wrong_target,18,jvs005_other_sentence,12,median,3,0.498364
native_leave_one_speaker_out,18,jvs002,18,mean,3,0.159513
native_leave_one_speaker_out,18,jvs002,18,median,3,0.157174
native_leave_one_speaker_out,18,jvs002,18,trimmed_mean,3,0.159513
native_leave_one_speaker_out,18,jvs002,18,nearest,3,0.155693
native_leave_one_speaker_out,18,jvs002,18,top_k_mean,3,0.156434
wrong_target,18,jvs005_other_sentence,18,median,3,0.428971
native_leave_one_speaker_out,18,jvs002,24,mean,3,0.192748
native_leave_one_speaker_out,18,jvs002,24,median,3,0.190573
native_leave_one_speaker_out,18,jvs002,24,trimmed_mean,3,0.192748
native_leave_one_speaker_out,18,jvs002,24,nearest,3,0.183801
native_leave_one_speaker_out,18,jvs002,24,top_k_mean,3,0.187187
wrong_target,18,jvs005_other_sentence,24,median,3,0.667473
native_leave_one_speaker_out,18,jvs003,6,mean,3,0.295903
native_leave_one_speaker_out,18,jvs003,6,median,3,0.28455
native_leave_one_speaker_out,18,jvs003,6,trimmed_mean,3,0.295903
